Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
0.25559586,1.7089361733332964,0.5697451822321773,0.07475421537648255,0.0,2008-02-18,0.8686317987636603,0.25559586
0.40915024,1.6463752719230267,0.34574337285130086,0.048475122061774505,0.0,2008-02-19,0.5846769273191019,0.40915024
0.0053529977,1.5838143705127572,0.0,0.0363271190722546,0.0,2008-02-20,0.4554624284293717,0.0053529977
1.0734565,1.5212534691024877,1.0734565,0.0,0.0,2008-02-21,0.0,1.0734565
2.0450306,1.458692567692218,2.256991974526573,0.058952977047564054,0.0,2008-02-22,0.802542148425863,2.0450306
1.4686726,1.396131666281948,2.480149106855595,0.08181654410185171,0.0,2008-02-23,1.1636989235691264,1.4686726
3.335628,1.3335707648716784,4.51398159729402,0.08192278500652694,0.0,2008-02-24,1.2198727245550482,3.335628
0.030378213,1.271009863461409,2.7933050175943963,0.10533642117416378,0.0,2008-02-25,1.64571837152546,0.030378213
5.667499,1.2084489620511394,7.087422535409617,0.07878385722301624,0.0,2008-02-26,1.294597624961763,5.667499
7.1945357,1.298614355385357,12.084953251533829,0.1348571906161093,0.0,2008-02-27,2.0621477932596806,7.1945357
1.7996403,1.3887797487195752,11.003506693959578,0.18832397330087064,0.0,2008-02-28,2.692762884273381,1.7996403
0.33814332,1.4789451420537931,8.580826896821508,0.19136714040374445,0.0,2008-02-29,2.5694559767343255,0.33814332
2.5662637,1.5691105353880108,8.698765951407376,0.17929486639118922,0.0,2008-03-01,2.269029779022943,2.5662637
1.5900086,1.659275928722229,7.81330850850493,0.19089615540842927,0.0,2008-03-02,2.284569887494017,1.5900086
4.166511,1.7494413220564466,9.623893064177821,0.1907509075396271,0.0,2008-03-03,2.165175536787481,4.166511
0.01820283,1.8396067153906646,7.016498319980643,0.22261279719448293,0.0,2008-03-04,2.402984777002695,0.01820283
1.3662854,1.9297721087248825,6.1315840915944335,0.19939578981187175,0.0,2008-03-05,2.0518038385743376,1.3662854
1.2902813,1.9337917378606346,5.317019726554215,0.18678663180983843,0.0,2008-03-06,1.91805903323038,1.2902813
0.08731898,1.937811366996387,3.4439231000504673,0.17429919486296988,0.0,2008-03-07,1.786116411640778,0.08731898
4.200432,1.9418309961321392,6.066304859192381,0.1405684635717519,0.0,2008-03-08,1.4374817772863349,4.200432
5.4897957,1.945850625267891,9.46133081769315,0.18694823110696349,0.0,2008-03-09,1.9078215103922662,5.4897957
3.620508,1.949870254403644,10.46528092436995,0.2339545921805436,0.0,2008-03-10,2.3826033011426575,3.620508
0.36924005,1.953889883539396,8.082132547063427,0.24656150698222137,0.0,2008-03-11,2.5058269203243007,0.36924005
5.160991,1.9579095126751485,10.823892815337778,0.21712275793370703,0.0,2008-03-12,2.202107973791943,5.160991
0.88370377,1.9619291418109006,8.907415859957261,0.2517820734418785,0.0,2008-03-13,2.548398651938638,0.88370377
1.8340386,1.925176374464055,8.205519902475507,0.2241280093522718,0.0,2008-03-14,2.3118065481294834,1.8340386
0.55910146,1.8884236071172091,6.334758015402732,0.21100960212127282,0.0,2008-03-15,2.2188537449515016,0.55910146
